Series Name,Series Code,Country Name,Country Code,2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,European Union,EUU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,Fragile and conflict affected situations,FCS,0.831719994544983,0.834389984607697,0.840520024299622,0.823570013046265,0.827400028705597,0.826510012149811,0.835739970207214,0.850520014762878,0.857909977436066,0.862429976463318,0.870100021362305,0.872160017490387,0.885010004043579,0.89368999004364,0.888019979000092,0.892449975013733,0.893220007419586,0.896830022335052,0.900129973888397,..
"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,Heavily indebted poor countries (HIPC),HPC,0.813139975070953,0.815270006656647,0.800080001354218,0.814189970493317,0.819570004940033,0.820680022239685,0.837140023708344,0.862519979476929,0.872829973697662,0.879790008068085,0.888849973678589,0.897270023822784,0.909349977970123,0.916670024394989,0.917909979820251,0.922569990158081,0.924910008907318,0.929480016231537,0.93352997303009,..
"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,High income,HIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,IBRD only,IBD,0.955349981784821,0.948459982872009,0.952950000762939,0.957109987735748,0.960839986801147,0.963450014591217,0.96739000082016,0.970200002193451,0.973749995231628,0.977129995822906,0.980369985103607,0.982360005378723,0.985010027885437,0.987630009651184,0.988600015640259,0.987030029296875,0.988740026950836,0.990580022335052,0.992349982261658,..
"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,IDA & IBRD total,IBT,0.929350018501282,0.925249993801117,0.934080004692078,0.936500012874603,0.93997997045517,0.942349970340729,0.943289995193481,0.94827002286911,0.951099991798401,0.954039990901947,0.957769989967346,0.96095997095108,0.964470028877258,0.966239988803864,0.966159999370575,0.965529978275299,0.967279970645905,0.969309985637665,0.971220016479492,..
"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,IDA blend,IDB,0.800729990005493,0.806749999523163,0.855369985103607,0.822870016098022,0.829900026321411,0.835300028324127,0.84223997592926,0.855740010738373,0.853060007095337,0.854290008544922,0.866599977016449,0.875909984111786,0.884880006313324,0.877449989318848,0.870760023593903,0.875469982624054,0.881850004196167,0.886910021305084,0.891939997673035,..
"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,IDA only,IDX,0.857360005378723,0.8644700050354,0.879199981689453,0.891560018062592,0.896290004253387,0.898970007896423,0.884660005569458,0.899630010128021,0.906050026416779,0.911140024662018,0.915759980678558,0.924319982528687,0.931689977645874,0.937120020389557,0.938350021839142,0.940720021724701,0.942640006542206,0.945689976215363,0.9480299949646,..
"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,IDA total,IDA,0.837100028991699,0.843859970569611,0.869679987430573,0.866680026054382,0.871739983558655,0.875400006771088,0.869520008563995,0.88415002822876,0.88739001750946,0.891669988632202,0.899010002613068,0.907899975776672,0.915970027446747,0.917230010032654,0.916069984436035,0.919380009174347,0.92273998260498,0.92645001411438,0.929660022258759,..
"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,Late-demographic dividend,LTE,0.995660006999969,0.996150016784668,0.996219992637634,0.997370004653931,0.997600018978119,0.997860014438629,0.998300015926361,0.997889995574951,0.999090015888214,0.999880015850067,1.00010001659393,1.00036001205444,1.00059998035431,1.00091004371643,1.00089001655579,1.00102996826172,1.00103998184204,1.00089001655579,1.00092005729675,..
"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,Latin America & Caribbean,LCN,1.00839996337891,1.00840997695923,1.00464999675751,1.00531005859375,1.00497996807098,1.00427997112274,1.00646996498108,1.00573003292084,1.00503003597259,1.00494003295898,1.00424003601074,1.0042599439621,1.00428998470306,1.0037100315094,1.00352001190186,1.00346004962921,1.00349998474121,1.00363004207611,1.00347995758057,..
"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,Latin America & Caribbean (excluding high income),LAC,1.00806999206543,1.00808000564575,1.00442004203796,1.00531995296478,1.00501000881195,1.00436997413635,1.00680994987488,1.00547003746033,1.0046900510788,1.00469994544983,1.00427997112274,1.00432002544403,1.00434005260468,1.00372004508972,1.00353002548218,1.00344002246857,1.00349998474121,1.00364005565643,1.00347995758057,..
"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,Latin America & Caribbean (IDA & IBRD),TLA,1.00847005844116,1.00847005844116,1.00466001033783,1.00537002086639,1.00505995750427,1.00436997413635,1.00662004947662,1.00585997104645,1.00514996051788,1.00504994392395,1.00433003902435,1.00435996055603,1.00437998771668,1.00379002094269,1.00358998775482,1.00353002548218,1.00356996059418,1.00370001792908,1.0035400390625,..
"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,Least developed countries: UN classification,LDC,0.838320016860962,0.845719993114471,0.861469984054565,0.876779973506927,0.881600022315979,0.888220012187958,0.870909988880157,0.888100028038025,0.8958899974823,0.902270019054413,0.9060999751091,0.916010022163391,0.924560010433197,0.930909991264343,0.931850016117096,0.936699986457825,0.939999997615814,0.944959998130798,0.949180006980896,..
"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,Low & middle income,LMY,0.928160011768341,0.924040019512177,0.933059990406036,0.935549974441528,0.939109981060028,0.941550016403198,0.94252997636795,0.947539985179901,0.950420022010803,0.953419983386993,0.957239985466003,0.960470020771027,0.964030027389526,0.965830028057098,0.965759992599487,0.965149998664856,0.966939985752106,0.96899002790451,0.970920026302338,..
"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,Low income,LIC,0.780019998550415,0.783410012722015,0.76349002122879,0.781949996948242,0.791059970855713,0.797580003738403,0.811720013618469,0.838769972324371,0.84469997882843,0.855560004711151,0.861000001430511,0.871370017528534,0.885590016841888,0.896260023117065,0.894659996032715,0.902320027351379,0.905399978160858,0.912249982357025,0.918540000915527,..
"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,Lower middle income,LMC,0.878629982471466,0.86966997385025,0.89341002702713,0.896659970283508,0.904810011386871,0.911419987678528,0.912899971008301,0.920899987220764,0.92755001783371,0.933950006961823,0.941799998283386,0.948670029640198,0.953679978847504,0.955489993095398,0.957920014858246,0.956269979476929,0.959839999675751,0.96288001537323,0.965669989585876,..
"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,Middle East & North Africa,MEA,0.909300029277802,0.914370000362396,0.929059982299805,0.933560013771057,0.937039971351624,0.928690016269684,0.931119978427887,0.931020021438599,0.940150022506714,0.944769978523254,0.952059984207153,0.949689984321594,0.953589975833893,0.958119988441467,0.951719999313354,0.95319002866745,0.954649984836578,0.955699980258942,0.957019984722137,..
"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,Middle East & North Africa (excluding high income),MNA,0.901539981365204,0.907100021839142,0.92330002784729,0.928210020065308,0.931949973106384,0.923389971256256,0.926119983196259,0.924449980258942,0.933799982070923,0.939480006694794,0.94691002368927,0.944289982318878,0.948350012302399,0.953360021114349,0.946780025959015,0.948419988155365,0.949840009212494,0.951179981231689,0.952390015125275,..
"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,Middle East & North Africa (IDA & IBRD),TMN,0.900420010089874,0.90600997209549,0.922349989414215,0.927330017089844,0.931100010871887,0.922339975833893,0.925069987773895,0.923340022563934,0.932860016822815,0.938560009002686,0.946129977703094,0.943400025367737,0.947539985179901,0.952589988708496,0.945840001106262,0.947539985179901,0.94897997379303,0.950330018997192,0.951550006866455,..
"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,Middle income,MIC,0.93927001953125,0.934639990329742,0.945900022983551,0.947749972343445,0.951380014419556,0.953960001468658,0.954219996929169,0.957899987697601,0.960929989814758,0.963609993457794,0.967589974403381,0.970489978790283,0.973280012607574,0.974460005760193,0.974829971790314,0.97351998090744,0.975430011749268,0.977159976959229,0.978760004043579,..
"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,North America,NAC,0.999210000038147,0.999180018901825,0.999149978160858,0.99915999174118,0.999140024185181,..,..,..,..,..,..,..,..,0.999059975147247,0.999040007591248,0.999029994010925,0.99905002117157,0.999029994010925,0.999029994010925,..
"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,OECD members,OED,0.995599985122681,0.995840013027191,0.995440006256104,..,..,..,..,..,..,..,..,..,..,..,1.00032997131348,1.00056004524231,1.00074005126953,1.00072002410889,1.00071001052856,..
"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,Other small states,OSS,0.98115998506546,0.983640015125275,0.988390028476715,0.993570029735565,0.996649980545044,0.990729987621307,0.981809973716736,0.984189987182617,0.985109984874725,0.985589981079102,0.988009989261627,0.991509974002838,0.99523001909256,0.998409986495972,1.00190997123718,1.00608003139496,1.01080000400543,1.01625001430511,1.02125000953674,..
"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,Pacific island small states,PSS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,Post-demographic dividend,PST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,Pre-demographic dividend,PRE,0.821770012378693,0.822539985179901,0.834240019321442,0.806490004062653,0.809430003166199,0.80401998758316,0.814670026302338,0.836359977722168,0.846499979496002,0.849829971790314,0.861660003662109,0.866069972515106,0.880490005016327,0.889249980449677,0.888059973716736,0.893060028553009,0.895919978618622,0.90065997838974,0.904929995536804,..
"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,Small states,SST,0.994690001010895,0.996249973773956,0.999499976634979,1.00347995758057,1.00552999973297,1.00125002861023,0.994799971580505,0.9964200258255,0.996710002422333,0.997009992599487,0.99879002571106,1.00130999088287,1.00399005413055,1.00621998310089,1.00864005088806,1.0113799571991,1.01471996307373,1.01848995685577,1.02198994159699,..
"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,South Asia,SAS,0.837589979171753,0.822700023651123,0.848770022392273,0.864629983901978,0.877629995346069,0.889720022678375,0.891049981117249,0.903469979763031,0.911090016365051,0.919950008392334,0.929610013961792,0.940509974956512,0.948589980602264,0.951030015945435,0.949150025844574,0.947210013866425,0.952700018882751,0.957629978656769,0.962499976158142,..
"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,South Asia (IDA & IBRD),TSA,0.837589979171753,0.822700023651123,0.848770022392273,0.864629983901978,0.877629995346069,0.889720022678375,0.891049981117249,0.903469979763031,0.911090016365051,0.919950008392334,0.929610013961792,0.940509974956512,0.948589980602264,0.951030015945435,0.949150025844574,0.947210013866425,0.952700018882751,0.957629978656769,0.962499976158142,..
"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,Sub-Saharan Africa,SSF,0.843760013580322,0.844669997692108,0.85521000623703,0.840349972248077,0.844139993190765,0.846199989318848,0.855840027332306,0.874499976634979,0.8817999958992,0.887449979782104,0.894850015640259,0.901709973812103,0.910889983177185,0.918429970741272,0.925440013408661,0.928619980812073,0.93027001619339,0.934000015258789,0.936770021915436,..
"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,Sub-Saharan Africa (excluding high income),SSA,0.84375,0.844649970531464,0.855199992656708,0.8403400182724,0.844120025634766,0.846180021762848,0.855830013751984,0.874490022659302,0.881789982318878,0.887440025806427,0.894840002059937,0.901700019836426,0.910889983177185,0.918429970741272,0.925440013408661,0.928610026836395,0.930260002613068,0.934000015258789,0.936770021915436,..
"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,Sub-Saharan Africa (IDA & IBRD),TSS,0.843760013580322,0.844669997692108,0.85521000623703,0.840349972248077,0.844139993190765,0.846199989318848,0.855840027332306,0.874499976634979,0.8817999958992,0.887449979782104,0.894850015640259,0.901709973812103,0.910889983177185,0.918429970741272,0.925440013408661,0.928619980812073,0.93027001619339,0.934000015258789,0.936770021915436,..
"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,Upper middle income,UMC,0.996879994869232,0.997330009937286,0.996689975261688,0.997870028018951,0.998409986495972,0.998080015182495,0.998549997806549,0.99864000082016,0.998969972133636,0.998960018157959,0.999369978904724,0.998669981956482,0.999629974365234,1.00074005126953,0.99905002117157,0.998979985713959,0.999000012874603,0.999210000038147,0.999249994754791,..
"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,World,WLD,0.938239991664886,0.934539973735809,0.94216001033783,0.944249987602234,0.947290003299713,0.949329972267151,0.950119972229004,0.954530000686646,0.957000017166138,0.959609985351562,0.962930023670197,0.96577000617981,0.968819975852966,0.97036999464035,0.970290005207062,0.96969997882843,0.971260011196136,0.973010003566742,0.974680006504059,..
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Africa Eastern and Southern,AFE,79.4032211303711,77.3804397583008,76.0232772827148,76.6291427612305,77.1014404296875,77.4881820678711,78.521842956543,80.288818359375,81.8305969238281,82.4686279296875,82.6380615234375,82.7752532958984,83.049560546875,82.9531707763672,83.0206909179688,83.367561340332,83.3893966674805,83.2841796875,83.3357391357422,..
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Africa Western and Central,AFW,71.1603469848633,71.1870498657227,73.6639175415039,70.635986328125,70.2998275756836,70.5872268676758,70.5826568603516,70.8795471191406,71.6283569335938,72.2678680419922,73.1501998901367,73.8682022094727,73.9431991577148,74.9501113891602,76.9661483764648,76.6367492675781,76.7849578857422,77.0830612182617,77.4117202758789,..
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Arab World,ARB,89.7762222290039,89.9326324462891,87.7131271362305,88.408088684082,89.0401077270508,86.9176788330078,87.2422485351562,87.5235290527344,91.1599502563477,88.6887817382812,92.1047134399414,88.798942565918,90.9841232299805,91.3737106323242,87.9051284790039,88.142692565918,88.3562774658203,88.4534912109375,88.5558471679688,..
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Caribbean small states,CSS,93.3198928833008,93.5549087524414,93.6980133056641,94.1760330200195,94.3576965332031,94.5209121704102,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Central Europe and the Baltics,CEB,..,..,..,..,..,..,..,..,..,..,99.4551162719727,99.4693298339844,99.4856872558594,99.4931564331055,99.4990386962891,99.5028076171875,99.5077590942383,99.5145874023438,99.5161437988281,..
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,Early-demographic dividend,EAR,87.6807327270508,88.4943008422852,87.8119430541992,88.1676635742188,89.0159378051758,89.3453369140625,90.2561416625977,90.1565017700195,90.6010818481445,91.1803894042969,91.5978317260742,91.9760894775391,92.2958526611328,92.5312423706055,92.5577697753906,94.4441604614258,94.5681304931641,94.6990585327148,94.8743896484375,..
"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,East Asia & Pacific,EAS,98.3088684082031,98.3598480224609,98.1881103515625,98.5088195800781,98.8100662231445,98.7464828491211,98.6883087158203,98.285400390625,98.3214263916016,98.3311309814453,98.5350036621094,98.6236114501953,98.6364212036133,98.6523132324219,98.5642318725586,98.8928375244141,98.9236831665039,98.9453430175781,98.9645690917969,..
